id,created_at,source,original_text,clean_text,sentiment,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries
1151848722449477633,Thu Jul 18 13:38:30 +0000 2019,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",Our minds and bodies are linked in ways we’re still discovering. But one thing is clear — the way we feel has a pro… https://t.co/2Qj8kw6gnu,Our minds bodies linked ways ’ still discovering But one thing clear — way feel pro… https //t.co/2Qj8kw6gnu,"Sentiment(polarity=0.10000000000000002, subjectivity=0.3833333333333333)",0.10000000000000002,0.3833333333333333,en,0,0,HealthFitnessJ3,False,,,,
1151848647635742720,Thu Jul 18 13:38:12 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#ThursdayMotivation thank you @pumpinghearts for sharing this positive news on #Mitral #Valve repair affecting some… https://t.co/9DWHMSRkb2,ThursdayMotivation thank pumpinghearts sharing positive news Mitral Valve repair affecting some… https //t.co/9DWHMSRkb2,"Sentiment(polarity=0.22727272727272727, subjectivity=0.5454545454545454)",0.22727272727272727,0.5454545454545454,en,2,0,babycatcheroz,False,"ThursdayMotivation, Mitral, Valve",pumpinghearts,,
1151848539288408065,Thu Jul 18 13:37:46 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",It is important to recognize the difference between symptoms of heat #exhaustion and heat #stroke so that you can t… https://t.co/HcVjwnqc4J,It important recognize difference symptoms heat exhaustion heat stroke t… https //t.co/HcVjwnqc4J,"Sentiment(polarity=0.4, subjectivity=1.0)",0.4,1.0,en,0,0,DTVandewater,False,"exhaustion, stroke",,"Nashville, TN",
1151848509664088064,Thu Jul 18 13:37:39 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Time for ""Brace Free Yoga"", everyday at 9:30 am. Come in and enjoy!
#abi #stroke #newbeginnings #recover #yoga https://t.co/HPYaUE2Eda",Time `` Brace Free Yoga '' everyday 9:30 Come enjoy abi stroke newbeginnings recover yoga https //t.co/HPYaUE2Eda,"Sentiment(polarity=0.20000000000000004, subjectivity=0.6333333333333333)",0.20000000000000004,0.6333333333333333,en,0,0,ABIandStroke,False,"abi, stroke, newbeginnings, recover, yoga",,"Chatham-Kent, Ontario",
1151848258718830592,Thu Jul 18 13:36:39 +0000 2019,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Do you find yourself overly stressed, tired and even notice weight gain despite not changing your diet or workout f… https://t.co/nItx8QNyl9",Do find overly stressed tired even notice weight gain despite changing diet workout f… https //t.co/nItx8QNyl9,"Sentiment(polarity=-0.4, subjectivity=0.7)",-0.4,0.7,en,0,0,HealthFitnessJ3,False,,,,
1151848004497883141,Thu Jul 18 13:35:39 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @NwangliaFT_AHPs: Brilliant training today on spatial neglect assessment and treatment from @sightUEA @RossitLab looking forward to usin…,RT NwangliaFT_AHPs Brilliant training today spatial neglect assessment treatment sightUEA RossitLab looking forward usin…,"Sentiment(polarity=0.9, subjectivity=1.0)",0.9,1.0,en,0,4,Virtualrehab_en,,,"NwangliaFT_AHPs, sightUEA, RossitLab",,
1151847589391716352,Thu Jul 18 13:34:00 +0000 2019,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",What are the consequences of a #stroke on your 21st? Impressing story about how #neuroscience can affect people liv… https://t.co/rDF0F36Cxi,What consequences stroke 21st Impressing story neuroscience affect people liv… https //t.co/rDF0F36Cxi,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,1,0,DondersInst,False,"stroke, neuroscience",,"Nijmegen, Nederland",
1151847584723603456,Thu Jul 18 13:33:59 +0000 2019,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Between 25 percent to 40 percent of Americans of all ages suffer from acid reflux symptoms...

Read more:… https://t.co/kBN1bADo6P",Between 25 percent 40 percent Americans ages suffer acid reflux symptoms ... Read … https //t.co/kBN1bADo6P,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,1,0,HealthFitnessJ3,False,,,,
1151847453294858242,Thu Jul 18 13:33:27 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @ScrippsHealth: Heart disease is the No. 1 killer of women. 💔 Research shows #women who lead a healthy lifestyle before age 50 have a be…,RT ScrippsHealth Heart disease No 1 killer women 💔 Research shows women lead healthy lifestyle age 50 be…,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,en,0,1,SusanTaylorSD,,women,ScrippsHealth,San Diego ,
1151846996157837314,Thu Jul 18 13:31:38 +0000 2019,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",Taking dietary supplements can be a great way to get nutrients you’re missing from your diet and help support a hea… https://t.co/RRloYVaTOf,Taking dietary supplements great way get nutrients ’ missing diet help support hea… https //t.co/RRloYVaTOf,"Sentiment(polarity=0.30000000000000004, subjectivity=0.4)",0.30000000000000004,0.4,en,0,0,HealthFitnessJ3,False,,,,
1151846745686646785,Thu Jul 18 13:30:39 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @signagnststroke: #Thrombosis, (also known as a #BloodClot), are the underlying cause of three of the most common and serious cardiovasc…",RT signagnststroke Thrombosis also known BloodClot underlying cause three common serious cardiovasc…,"Sentiment(polarity=-0.31666666666666665, subjectivity=0.5833333333333333)",-0.31666666666666665,0.5833333333333333,en,0,8,Monkey26697239,,"Thrombosis, BloodClot",signagnststroke,,
1151846626010501121,Thu Jul 18 13:30:10 +0000 2019,"<a href=""https://twittimer.com"" rel=""nofollow"">Twittimer</a>","Taking steroids can increase risk of heart attack, this is due to steroids lowering good cholesterol levels &amp; incre… https://t.co/9OtzljtKvy",Taking steroids increase risk heart attack due steroids lowering good cholesterol levels amp incre… https //t.co/9OtzljtKvy,"Sentiment(polarity=0.2875, subjectivity=0.48750000000000004)",0.2875,0.48750000000000004,en,0,0,War_On_Estrogen,,,,,
1151846589054509056,Thu Jul 18 13:30:01 +0000 2019,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",@WorldStrokeOrg President @michael_brainin says @WHO decision on fixed dose combination pill for #hypertension has… https://t.co/BN4tJxEJmo,WorldStrokeOrg President michael_brainin says WHO decision fixed dose combination pill hypertension has… https //t.co/BN4tJxEJmo,"Sentiment(polarity=0.1, subjectivity=0.2)",0.1,0.2,en,11,5,WorldStrokeOrg,False,hypertension,"WorldStrokeOrg, michael_brainin, WHO",,
1151846563343474690,Thu Jul 18 13:29:55 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Natural heart disease treatment.  The new website with 3mg capsules G-Stophanthin, Ouabain,  estrofantina is live🤗🤗… https://t.co/jL21jDMMIF",Natural heart disease treatment The new website 3mg capsules G-Stophanthin Ouabain estrofantina live🤗🤗… https //t.co/jL21jDMMIF,"Sentiment(polarity=0.11818181818181818, subjectivity=0.42727272727272725)",0.11818181818181818,0.42727272727272725,en,0,0,StrophantusO,False,,,,
1151846531852578817,Thu Jul 18 13:29:48 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @ESCardioNews: How can physicians in Asia keep abreast of so many rapidly evolving advances in #hearthealth ? The new #ESCardioAsia cong…,RT ESCardioNews How physicians Asia keep abreast many rapidly evolving advances hearthealth The new ESCardioAsia cong…,"Sentiment(polarity=0.3181818181818182, subjectivity=0.4772727272727273)",0.3181818181818182,0.4772727272727273,en,0,5,C_Meyer_MD,,"hearthealth, ESCardioAsia",ESCardioNews,Deutschland,
1151846081296314368,Thu Jul 18 13:28:00 +0000 2019,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",Research shows that social isolation and loneliness can lead to higher risks for a variety of physical and mental c… https://t.co/YPqtbMOosa,Research shows social isolation loneliness lead higher risks variety physical mental c… https //t.co/YPqtbMOosa,"Sentiment(polarity=0.04583333333333333, subjectivity=0.22738095238095235)",0.04583333333333333,0.22738095238095235,en,0,0,Chris_Ciano,False,,,,
1151845977680220160,Thu Jul 18 13:27:35 +0000 2019,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Antioxidants, ORAC scores, free radicals and oxidative stress: These things have become trendy topics as far as hea… https://t.co/3cW3FUlR3C",Antioxidants ORAC scores free radicals oxidative stress These things become trendy topics far hea… https //t.co/3cW3FUlR3C,"Sentiment(polarity=0.3666666666666667, subjectivity=0.9)",0.3666666666666667,0.9,en,0,0,HealthFitnessJ3,False,,,,
1151845791524425734,Thu Jul 18 13:26:51 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @signagnststroke: New research reveals potential risks associated with naturally higher iron levels, including a higher risk of blood cl…",RT signagnststroke New research reveals potential risks associated naturally higher iron levels including higher risk blood cl…,"Sentiment(polarity=0.1590909090909091, subjectivity=0.6136363636363636)",0.1590909090909091,0.6136363636363636,en,0,5,shirleyvols,,,signagnststroke,USA  🇺🇲,
1151845697316147202,Thu Jul 18 13:26:29 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @signagnststroke: Some of the possible effects of #stroke: an infographic. https://t.co/6XyeTIF6dA,RT signagnststroke Some possible effects stroke infographic https //t.co/6XyeTIF6dA,"Sentiment(polarity=0.0, subjectivity=1.0)",0.0,1.0,en,0,21,SherringtonJean,False,stroke,signagnststroke,Blackpool,
1151845579955347456,Thu Jul 18 13:26:01 +0000 2019,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",Residents living at a care village in #Cheshire have been exploring their creativity and working with artists to le… https://t.co/mZCNvzaKHG,Residents living care village Cheshire exploring creativity working artists le… https //t.co/mZCNvzaKHG,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,1,0,biotricity_inc,False,Cheshire,,"Redwood City, CA",
1151845058615885824,Thu Jul 18 13:23:56 +0000 2019,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",Experiencing chest pains can be a scary feeling — especially since it’s one of the most common symptoms associated… https://t.co/nHdMp3eg6t,Experiencing chest pains scary feeling — especially since ’ one common symptoms associated… https //t.co/nHdMp3eg6t,"Sentiment(polarity=-0.26666666666666666, subjectivity=0.8333333333333334)",-0.26666666666666666,0.8333333333333334,en,0,0,HealthFitnessJ3,False,,,,
1151844436898242560,Thu Jul 18 13:21:28 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",⚡Can you solve this case?⚡Patient: an 84-year-old woman woke up with left sided weakness. The last well known time… https://t.co/h4L6luEjX7,⚡Can solve case ⚡Patient 84-year-old woman woke left sided weakness The last well known time… https //t.co/h4L6luEjX7,"Sentiment(polarity=0.0, subjectivity=0.03333333333333333)",0.0,0.03333333333333333,en,2,1,OleaMedical,False,,,"La Ciotat, France",
1151844259793920000,Thu Jul 18 13:20:46 +0000 2019,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","ALS, also called Lou Gehrig’s disease, stands for amyotrophic lateral sclerosis. Early signs of Lou Gehrig’s diseas… https://t.co/sGExSGzrWZ",ALS also called Lou Gehrig ’ disease stands amyotrophic lateral sclerosis Early signs Lou Gehrig ’ diseas… https //t.co/sGExSGzrWZ,"Sentiment(polarity=0.1, subjectivity=0.3)",0.1,0.3,en,0,0,HealthFitnessJ3,False,,,,
1151843768720601088,Thu Jul 18 13:18:49 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Are #obesity indices derived by dual-energy x-ray absorptiometry capable of identifying postmenopausal #females wit… https://t.co/0nOXaFWl80,Are obesity indices derived dual-energy x-ray absorptiometry capable identifying postmenopausal females wit… https //t.co/0nOXaFWl80,"Sentiment(polarity=0.2, subjectivity=0.4)",0.2,0.4,en,2,1,MenopauseJrnl,False,"obesity, females",,"Boston, MA",
1151843568451031040,Thu Jul 18 13:18:01 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @signagnststroke: New research reveals potential risks associated with naturally higher iron levels, including a higher risk of blood cl…",RT signagnststroke New research reveals potential risks associated naturally higher iron levels including higher risk blood cl…,"Sentiment(polarity=0.1590909090909091, subjectivity=0.6136363636363636)",0.1590909090909091,0.6136363636363636,en,0,5,lysawalder,,,signagnststroke,"London,UK & Tuscany,Italy ",
1151843563807727616,Thu Jul 18 13:18:00 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @healthtrendzco: Treat Root Cause of Diabetes: https://t.co/zHHd0y1vmL #diabetes #type #t #diabetic #diabetestype #health #d #asamurat #…,RT healthtrendzco Treat Root Cause Diabetes https //t.co/zHHd0y1vmL diabetes type diabetic diabetestype health asamurat …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,29,ujytrs,False,"diabetes, type, t, diabetic, diabetestype, health, d, asamurat",healthtrendzco,"Kustavi, Suomi",
1151843390222241793,Thu Jul 18 13:17:19 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @bcaceres0601: Our new paper on racial/ethnic differences in CVD risk in lesbian/bi women. Black lesbian women had higher  obesity/HTN/d…,RT bcaceres0601 Our new paper racial/ethnic differences CVD risk lesbian/bi women Black lesbian women higher obesity/HTN/d…,"Sentiment(polarity=0.07323232323232323, subjectivity=0.46262626262626266)",0.07323232323232323,0.46262626262626266,en,0,3,MRogersRN,,,bcaceres0601,Colorado,
1151843059992354817,Thu Jul 18 13:16:00 +0000 2019,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Know a #pediatricstroke advocate who is making a difference for #kids impacted by #stroke? Nominate them for the… https://t.co/h941dU3q9O,Know pediatricstroke advocate making difference kids impacted stroke Nominate the… https //t.co/h941dU3q9O,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,4,2,StrokePediatric,False,"pediatricstroke, kids, stroke",,Global,
1151843049749864448,Thu Jul 18 13:15:57 +0000 2019,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Cow’s milk protein allergy affects 2 percent to 7.5 percent of children, while persistence in adulthood is uncommon… https://t.co/2gajeXI8tg",Cow ’ milk protein allergy affects 2 percent 7.5 percent children persistence adulthood uncommon… https //t.co/2gajeXI8tg,"Sentiment(polarity=-0.13333333333333333, subjectivity=0.16666666666666666)",-0.13333333333333333,0.16666666666666666,en,0,0,HealthFitnessJ3,False,,,,
1151842820547891200,Thu Jul 18 13:15:03 +0000 2019,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","New research reveals potential risks associated with naturally higher iron levels, including a higher risk of blood… https://t.co/yafvl9lbH7",New research reveals potential risks associated naturally higher iron levels including higher risk blood… https //t.co/yafvl9lbH7,"Sentiment(polarity=0.1590909090909091, subjectivity=0.6136363636363636)",0.1590909090909091,0.6136363636363636,en,4,5,signagnststroke,False,,,,
1151842072367960064,Thu Jul 18 13:12:04 +0000 2019,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",.@Yale @MayoClinic researchers are working with #digitaltherapeutics specialist @biofourmis using #machinelearning… https://t.co/4LtGzk7PUO,Yale MayoClinic researchers working digitaltherapeutics specialist biofourmis using machinelearning… https //t.co/4LtGzk7PUO,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,1,0,Sid_Healthcare,False,"digitaltherapeutics, machinelearning","Yale, MayoClinic, biofourmis","Pune, India",
1151842031074971654,Thu Jul 18 13:11:55 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Know the signs, know what to do. #CajunNavy #CrowdRelief #HEATWAVE2019  #stroke #water #drinkwater #Health… https://t.co/45p8BRh0r7",Know signs know CajunNavy CrowdRelief HEATWAVE2019 stroke water drinkwater Health… https //t.co/45p8BRh0r7,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,1,2,GoCajunNavy,False,"CajunNavy, CrowdRelief, HEATWAVE2019, stroke, water, drinkwater, Health",,"Baton Rouge, LA",
1151841995813457920,Thu Jul 18 13:11:46 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @StrokeAHA_ASA: Spontaneous Intracerebral Hemorrhage: Factors Predicting Long-Term Mortality After Intensive Care @rahulbrraj @amchelsin…,RT StrokeAHA_ASA Spontaneous Intracerebral Hemorrhage Factors Predicting Long-Term Mortality After Intensive Care rahulbrraj amchelsin…,"Sentiment(polarity=0.6, subjectivity=0.9)",0.6,0.9,en,0,8,rahulbrraj,,,"StrokeAHA_ASA, rahulbrraj","Helsinki, Finland",
1151841960572923904,Thu Jul 18 13:11:38 +0000 2019,"<a href=""http://www.grouptweet.com"" rel=""nofollow"">GroupTweet</a>",RT @medivizor: Is cilostazol safe for long-term prevention of recurrence in patients with stroke? from @medivizor: https://t.co/tnC7zqmbLu…,RT medivizor Is cilostazol safe long-term prevention recurrence patients stroke medivizor https //t.co/tnC7zqmbLu…,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,en,0,4,orenfu,False,,"medivizor, medivizor",Airplanes,
1151841950808576000,Thu Jul 18 13:11:35 +0000 2019,"<a href=""http://www.grouptweet.com"" rel=""nofollow"">GroupTweet</a>",RT @medivizor: Is cilostazol safe for long-term prevention of recurrence in patients with stroke? from @medivizor: https://t.co/tnC7zqmbLu…,RT medivizor Is cilostazol safe long-term prevention recurrence patients stroke medivizor https //t.co/tnC7zqmbLu…,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,en,0,4,OratoryaCom,False,,"medivizor, medivizor",,
1151841945934807040,Thu Jul 18 13:11:34 +0000 2019,"<a href=""http://www.grouptweet.com"" rel=""nofollow"">GroupTweet</a>",RT @medivizor: Is cilostazol safe for long-term prevention of recurrence in patients with stroke? from @medivizor: https://t.co/tnC7zqmbLu…,RT medivizor Is cilostazol safe long-term prevention recurrence patients stroke medivizor https //t.co/tnC7zqmbLu…,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,en,0,4,MaleHealthDoc,False,,"medivizor, medivizor",Mount Sinai Health System,
1151841915907825667,Thu Jul 18 13:11:27 +0000 2019,"<a href=""http://www.grouptweet.com"" rel=""nofollow"">GroupTweet</a>",RT @medivizor: Is cilostazol safe for long-term prevention of recurrence in patients with stroke? from @medivizor: https://t.co/tnC7zqmbLu…,RT medivizor Is cilostazol safe long-term prevention recurrence patients stroke medivizor https //t.co/tnC7zqmbLu…,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,en,0,4,givoly,False,,"medivizor, medivizor",,
1151841582653554688,Thu Jul 18 13:10:08 +0000 2019,"<a href=""http://medivizor.com"" rel=""nofollow"">medivizor_app</a>",Is cilostazol safe for long-term prevention of recurrence in patients with stroke? from @medivizor: https://t.co/tnC7zqmbLu #Stroke,Is cilostazol safe long-term prevention recurrence patients stroke medivizor https //t.co/tnC7zqmbLu Stroke,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,en,0,4,medivizor,False,Stroke,medivizor,,
1151841207091228674,Thu Jul 18 13:08:38 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @HarvardHealth: 6 simple things that can help lower your blood pressure: https://t.co/WLtbbupGaQ #HarvardHealth #HeartHealth https://t.c…,RT HarvardHealth 6 simple things help lower blood pressure https //t.co/WLtbbupGaQ HarvardHealth HeartHealth https //t.c…,"Sentiment(polarity=0.0, subjectivity=0.35714285714285715)",0.0,0.35714285714285715,en,0,58,666CrownJewel,False,"HarvardHealth, HeartHealth",HarvardHealth,TheTdao 2A Paradise OfLegend.,
1151840271824490498,Thu Jul 18 13:04:55 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @healthtrendzco: Treat Root Cause of Diabetes: https://t.co/zHHd0y1vmL #diabetes #type #t #diabetic #diabetestype #health #d #asamurat #…,RT healthtrendzco Treat Root Cause Diabetes https //t.co/zHHd0y1vmL diabetes type diabetic diabetestype health asamurat …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,29,CojocariViorica,False,"diabetes, type, t, diabetic, diabetestype, health, d, asamurat",healthtrendzco,,
1151839693060763656,Thu Jul 18 13:02:37 +0000 2019,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",StuDio LiFe 🦋🌬✝️🎶🎙🎚#sober #soberlife #godsplan https://t.co/h05B7wczXJ #socks #socksfetish #red #heartdisease… https://t.co/ZohDl3RLgn,StuDio LiFe 🦋🌬✝️🎶🎙🎚 sober soberlife godsplan https //t.co/h05B7wczXJ socks socksfetish red heartdisease… https //t.co/ZohDl3RLgn,"Sentiment(polarity=0.05, subjectivity=0.1)",0.05,0.1,en,0,0,kolkreata4,False,"sober, soberlife, godsplan, socks, socksfetish, red, heartdisease",,"Virgin Islands, USA","[[-65.02382, 18.309601], [-64.877167, 18.309601], [-64.877167, 18.383441], [-65.02382, 18.383441]]"
1151839656146866177,Thu Jul 18 13:02:28 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @ClinMedJournals: #NeurolSci August issue  online at https://t.co/q4132BxTC0

Main  topics #Alzheimer #Parkinson #ALS #MS #Encephalitis…",RT ClinMedJournals NeurolSci August issue online https //t.co/q4132BxTC0 Main topics Alzheimer Parkinson ALS MS Encephalitis…,"Sentiment(polarity=0.16666666666666666, subjectivity=0.3333333333333333)",0.16666666666666666,0.3333333333333333,en,0,1,TheALSAWPA,False,"NeurolSci, Alzheimer, Parkinson, ALS, MS, Encephalitis",ClinMedJournals,Western Pennsylvania,
1151839596482879488,Thu Jul 18 13:02:14 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#takotsubo syndrome ↔️ #cancer 🤔
“more research is needed into how cancer and its treatment relate to takotsubo syn… https://t.co/qvI9fzbUEg",takotsubo syndrome ↔️ cancer 🤔 “ research needed cancer treatment relate takotsubo syn… https //t.co/qvI9fzbUEg,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,LaureLLa_B,False,"takotsubo, cancer",,"Friuli-Venezia Giulia, Italia",
1151839567709949954,Thu Jul 18 13:02:07 +0000 2019,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",Do you have any risk factors for #heartdisease? A new study shows that having high #bloodpressure and high choleste… https://t.co/OHhCtEyPzG,Do risk factors heartdisease A new study shows high bloodpressure high choleste… https //t.co/OHhCtEyPzG,"Sentiment(polarity=0.15212121212121213, subjectivity=0.5115151515151514)",0.15212121212121213,0.5115151515151514,en,0,0,YMyHealth,False,"heartdisease, bloodpressure",,"Atlanta, GA",
1151838655004258304,Thu Jul 18 12:58:30 +0000 2019,"<a href=""https://sciencex.com/"" rel=""nofollow"">Science X Status Updates</a>",An omega-6 fatty #acid could help in fight against #heartdisease https://t.co/mDtTdx8Kqx,An omega-6 fatty acid could help fight heartdisease https //t.co/mDtTdx8Kqx,"Sentiment(polarity=-0.2, subjectivity=0.4)",-0.2,0.4,en,1,1,physorg_health,False,"acid, heartdisease",,,
1151838411621318656,Thu Jul 18 12:57:32 +0000 2019,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",RT @AssaulterStroke: After a #stroke or #braininjury you struggle to find and then accept your new normal.  Learning to identify with a fac…,RT AssaulterStroke After stroke braininjury struggle find accept new normal Learning identify fac…,"Sentiment(polarity=0.1431818181818182, subjectivity=0.5522727272727272)",0.1431818181818182,0.5522727272727272,en,0,1,brainspine,,"stroke, braininjury",AssaulterStroke,"London, UK",
1151838392499331072,Thu Jul 18 12:57:27 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @healthtrendzco: Treat Root Cause of Diabetes: https://t.co/zHHd0y1vmL #diabetes #type #t #diabetic #diabetestype #health #d #asamurat #…,RT healthtrendzco Treat Root Cause Diabetes https //t.co/zHHd0y1vmL diabetes type diabetic diabetestype health asamurat …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,29,sempak3d,False,"diabetes, type, t, diabetic, diabetestype, health, d, asamurat",healthtrendzco,,
1151837724984270850,Thu Jul 18 12:54:48 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @LeadHealthy: @zoeharcombe 🙏Incredible, life-saving work you've been doing @zoeharcombe! But it seems like this is what you're up agains…",RT LeadHealthy zoeharcombe 🙏Incredible life-saving work 've zoeharcombe But seems like 're agains…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,4,Milieunet,,,"LeadHealthy, zoeharcombe, zoeharcombe",Utrecht Nederland Netherlands,
1151837527017447427,Thu Jul 18 12:54:01 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @StrokeAHA_ASA: Magnitude of Benefit of Combined Endovascular Thrombectomy and Intravenous Fibrinolysis in Large Vessel Occlusion Ischem…,RT StrokeAHA_ASA Magnitude Benefit Combined Endovascular Thrombectomy Intravenous Fibrinolysis Large Vessel Occlusion Ischem…,"Sentiment(polarity=0.21428571428571427, subjectivity=0.42857142857142855)",0.21428571428571427,0.42857142857142855,en,0,55,EstebanOrtizMD,,,StrokeAHA_ASA,Planet Earth,
1151837410667507712,Thu Jul 18 12:53:33 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @healthtrendzco: Treat Root Cause of Diabetes: https://t.co/zHHd0y1vmL #diabetes #type #t #diabetic #diabetestype #health #d #asamurat #…,RT healthtrendzco Treat Root Cause Diabetes https //t.co/zHHd0y1vmL diabetes type diabetic diabetestype health asamurat …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,29,romano_rodrigo_,False,"diabetes, type, t, diabetic, diabetestype, health, d, asamurat",healthtrendzco,,
1151836367128862720,Thu Jul 18 12:49:24 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @PowellJose: It’s finally here! Statement by @CircAHA on #SouthAsians and #heartdisease. Honored to have been a reviewer for this excell…,RT PowellJose It ’ finally Statement CircAHA SouthAsians heartdisease Honored reviewer excell…,"Sentiment(polarity=0.0, subjectivity=1.0)",0.0,1.0,en,0,30,DrCSWilliam,,"SouthAsians, heartdisease","PowellJose, CircAHA",Global Citizen,
1151836331493875712,Thu Jul 18 12:49:16 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @UoC_HASCE: We’re at our wonderful Arts campus in Carlisle today for the start of our research project looking at #dance group for peopl…,RT UoC_HASCE We ’ wonderful Arts campus Carlisle today start research project looking dance group peopl…,"Sentiment(polarity=1.0, subjectivity=1.0)",1.0,1.0,en,0,5,BhmUK,,dance,UoC_HASCE,UK,
